ID_HDC_G0,UC_NM_MN,STUDY_AREA_SCALE_FACTOR,NO_RUNS,NEED_CENTROID_CHECK,NEED_MAP_CHECK,DONE
9366,Narayanpur,20,0,,,
9367,,20,0,,,TRUE
9368,Shahkund,20,0,,,
9369,Barahat,20,0,,,TRUE
9370,Sarwan,20,0,,,TRUE
9371,Sindri,40,0,,,TRUE
9372,,40,0,,,TRUE
9373,Santaldih,20,0,,,TRUE
9374,Puruliya,20,0,,,TRUE
9375,Majhgaon,20,0,,,
9376,,20,0,,,TRUE
9377,,20,0,,,TRUE
9378,Jokihat,20,0,,,TRUE
9379,Jalalgarh,20,0,,,TRUE
9380,,20,0,,,
9381,,20,0,,,
9382,Bausi,20,0,,,TRUE
9383,Purnia,80,0,,,TRUE
9384,Kahalgaon,80,0,,,TRUE
9385,Dhalbhum,20,0,,,TRUE
9386,Kora,20,0,,,TRUE
9387,,20,0,,,TRUE
9388,Chhatrapur,20,0,,,TRUE
9389,Kasba,20,0,,,TRUE
9390,Rukni,20,0,,,TRUE
9391,,20,0,,,TRUE
9392,,40,0,,,TRUE
9393,,20,0,,,TRUE
9394,Kamakhyanagar,20,0,,,TRUE
9395,Khallikot,20,0,,,TRUE
9396,Haludpukhur,20,0,,,
9397,Purnea,320,0,,,TRUE
9398,Banpur,20,0,,,TRUE
9399,,20,0,,,TRUE
9400,Barabazar,20,0,,,TRUE
9401,,20,0,,,TRUE
9402,Asansol,20,0,,,TRUE
9403,,20,0,,,TRUE
9404,Anara,20,0,,,TRUE
9405,Nuapatna,20,0,,,TRUE
9406,Balugaon,20,0,,,TRUE
9407,Dhuraiya,20,0,,,
9408,Birtamod,160,0,,,TRUE
9409,,20,0,,,TRUE
9410,Amour,20,0,,,TRUE
9411,Bahadurganj,20,0,,,TRUE
9412,,20,0,,,TRUE
9413,Jamtara,40,0,,,TRUE
9414,,20,0,,,TRUE
9415,Hansdiha,20,0,,,TRUE
9416,Patna,20,0,,,TRUE
9417,Raja Ranapur,20,0,,,TRUE
9418,Kochadhamin,20,0,,,TRUE
9419,Mehrma,20,0,,,TRUE
9420,Godda,20,0,,,TRUE
9421,Karanjia,20,0,,,TRUE
9422,Pirpainti,20,0,,,TRUE
9423,Pirpainti,20,0,,,TRUE
9424,Dhenkanal,20,0,,,TRUE
9425,Darjeeling,20,0,,,TRUE
9426,Rashid Pur Altabari,20,0,,,
9427,,20,0,,,
9428,Katihar,20,0,,,TRUE
9429,Mahagama,20,0,,,TRUE
9430,Pathargama,20,0,,,TRUE
9431,Adra,40,0,,,TRUE
9432,,20,0,,,TRUE
9433,Jaduguda,20,0,,,TRUE
9434,Mallahtoli,20,0,,,TRUE
9435,Kashipur,20,0,,,TRUE
9436,Banki,20,0,,,TRUE
9437,Palojori,20,0,,,TRUE
9438,,40,0,,,TRUE
9439,,20,0,,,TRUE
9440,Jarmundi,40,0,,,TRUE
9441,Mangurawalpur,20,0,,,TRUE
9442,Sonada,20,0,,,TRUE
9443,Sonapur,20,0,,,TRUE
9444,Mirza Cheuki,20,0,,,TRUE
9445,Banduan,20,0,,,TRUE
9446,Dalkola,20,0,,,TRUE
9447,,20,0,,,TRUE
9448,Kishanganj,20,0,,,TRUE
9449,Puncha,20,0,,,TRUE
9450,Kuradhamal,20,0,,,TRUE
9451,,20,0,,,
9452,,20,0,,,
9453,Ghatshila,80,0,,,TRUE
9454,,20,0,,,TRUE
9455,Bhuban,20,0,,,TRUE
9456,Majitar,20,0,,,TRUE
9457,Thakurganj,20,0,,,TRUE
9458,Manihari,20,0,,,TRUE
9459,Manbazar,20,0,,,TRUE
9460,Tikarchula,20,0,,,TRUE
9461,Khordha,40,0,,,TRUE
9462,Gangtok,20,0,,,TRUE
9463,Siliguri,80,0,,,TRUE
9464,Madanpur,20,0,,,TRUE
9465,Sahibganj,20,0,,,TRUE
9466,New Madanpur,20,0,,,
9467,,20,0,,,TRUE
9468,Salmari,20,0,,,TRUE
9469,Dumka,20,0,,,TRUE
9470,Sonapur,20,0,,,TRUE
9471,,20,0,,,TRUE
9472,Borio,20,0,,,TRUE
9473,Jatani Town,80,0,,,TRUE
9474,Cuttack,20,0,,,TRUE
9475,Islampur,20,0,,,TRUE
9476,,20,0,,,TRUE
9477,Anandpur,20,0,,,TRUE
9478,Bhubaneshwar,40,0,,,TRUE
9479,Dhachna,20,0,,,TRUE
9480,Ahmadabad,20,0,,,TRUE
9481,Berhait,20,0,,,TRUE
9482,Choudwar,40,0,,,TRUE
9483,Chopra,20,0,,,TRUE
9484,Raniganj,80,0,,,TRUE
9485,Harishchandrapur,20,0,,,TRUE
9486,Khatra,20,0,,,TRUE
9487,,20,0,,,TRUE
9488,,20,0,,,TRUE
9489,Byasanagar,80,0,,,TRUE
9490,Pipili,20,0,,,TRUE
9491,Chhatia,20,0,,,TRUE
9492,Amrapara,20,0,,,TRUE
9493,Bimgarh,20,0,,,TRUE
9494,Bankura,20,0,,,TRUE
9495,Chakulia,20,0,,,TRUE
9496,Baliadangi,20,0,,,TRUE
9497,,40,0,,,TRUE
9498,Sakhigopal,20,0,,,TRUE
9499,Chandanpur,20,0,,,TRUE
9500,Rajmahal,20,0,,,TRUE
9501,Ratua,20,0,,,TRUE
9502,Hiranpur,20,0,,,TRUE
9503,Neulpur,20,0,,,TRUE
9504,,20,0,,,TRUE
9505,Raiganj,20,0,,,TRUE
9506,Pathna,20,0,,,TRUE
9507,,20,0,,,TRUE
9508,Puri,20,0,,,TRUE
9509,Chanchal,20,0,,,TRUE
9510,Atwari,20,0,,,TRUE
9511,Baharagora,20,0,,,TRUE
9512,Ranisankail,20,0,,,TRUE
9513,Mal Bazaar,20,0,,,TRUE
9514,Bonidanga,20,0,,,TRUE
9515,Waria,640,0,,,TRUE
9516,Parakaram,20,0,,,TRUE
9517,Salepur,20,0,,,TRUE
9518,,20,0,,,
9519,,20,0,,,TRUE
9520,,20,0,,,TRUE
9521,Kaptipada,20,0,,,
9522,,20,0,,,TRUE
9523,Thakurgaon,20,0,,,TRUE
9524,Jalpaiguri,20,0,,,TRUE
9525,Panchagarh,20,0,,,TRUE
9526,,20,0,,,TRUE
9527,Nimapada,40,0,,,TRUE
9528,,20,0,,,TRUE
9529,Durgapur,640,0,,,TRUE
9530,Udala,20,0,,,TRUE
9531,Balachandrapur,20,0,,,TRUE
9532,Pirganj (???????),20,0,,,TRUE
9533,Farakka,20,0,,,TRUE
9534,Siuri,20,0,,,TRUE
9535,Jajpur,20,0,,,TRUE
9536,Baripada,20,0,,,TRUE
9537,,20,0,,,TRUE
9538,Pakur,40,0,,,TRUE
9539,Maheshpur,20,0,,,TRUE
9540,,20,0,,,TRUE
9541,????,20,0,,,TRUE
9542,,20,0,,,TRUE
9543,,20,0,,,TRUE
9544,chandikhole,20,0,,,
9545,Jagatsinghpur,20,0,,,TRUE
9546,,20,0,,,TRUE
9547,Kaliyaganj,40,0,,,TRUE
9548,Golmud,20,0,,,TRUE
9549,Patpur,20,0,,,TRUE
9550,Dhulian,80,0,,,TRUE
9551,Jhargram,40,0,,,TRUE
9552,,80,0,,,TRUE
9553,Bhadrak,40,0,,,TRUE
9554,Gazole / Gajol,20,0,,,TRUE
9555,Kallachak,160,0,,,TRUE
9556,Mainaguri,20,0,,,TRUE
9557,????????,20,0,,,TRUE
9558,Golmud,40,0,,,TRUE
9559,Malda,160,0,,,TRUE
9560,Sujapur,20,0,,,TRUE
9561,Bishnupur,40,0,,,TRUE
9562,Aurangabad,40,0,,,TRUE
9563,Sonamukhi,20,0,,,TRUE
9564,,20,0,,,
9565,Rampur Hat,80,0,,,TRUE
9566,,20,0,,,TRUE
9567,Haldibari,20,0,,,TRUE
9568,Murarai,20,0,,,TRUE
9569,Kendrapara,40,0,,,TRUE
9570,,20,0,,,TRUE
9571,Betnoti,20,0,,,TRUE
9572,,20,0,,,TRUE
9573,Dhupguri,20,0,,,TRUE
9574,Soro,40,0,,,TRUE
9575,,20,0,,,
9576,Bansihari,40,0,,,TRUE
9577,Bholarhat,40,0,,,TRUE
9578,Birpara,40,0,,,TRUE
9579,Debiganj,20,0,,,TRUE
9580,,20,0,,,TRUE
9581,,20,0,,,
9582,Bolpur,80,0,,,TRUE
9583,Burimari,40,0,,,TRUE
9584,,20,0,,,TRUE
9585,Shibganj,20,0,,,TRUE
9586,Jangipur,160,0,,,TRUE
9587,Marshaghal,20,0,,,TRUE
9588,,20,0,,,
9589,Chandrakona Road,40,0,,,TRUE
9590,Chapainawabganj,80,0,,,TRUE
9591,Pattamundai,20,0,,,TRUE
9592,Domar,20,0,,,TRUE
9593,Dinajpur,40,0,,,TRUE
9594,Balasore,80,0,,,TRUE
9595,Rohanpur,160,0,,,TRUE
9596,,20,0,,,TRUE
9597,,20,0,,,
9598,Kharagpur,20,0,,,TRUE
9599,Patgram,40,0,,,TRUE
9600,,40,0,,,TRUE
9601,Medinipur,80,0,,,TRUE
9602,Ulaanbaatar,20,0,,,TRUE
9603,,40,0,,,TRUE
9604,Nilphamari,20,0,,,TRUE
9605,Paradip,20,0,,,TRUE
9606,Falakata,40,0,,,TRUE
9607,Jaldhaka,20,0,,,TRUE
9608,Saidpur,20,0,,,TRUE
9609,Kandi,160,0,,,TRUE
9610,Lalgola,20,0,,,TRUE
9611,Chang bangdu,40,0,,,TRUE
9612,Jaigaon,40,0,,,TRUE
9613,,20,0,,,
9614,Godagari,80,0,,,TRUE
9615,Matabhanga,20,0,,,TRUE
9616,Bardhaman,160,0,,,TRUE
9617,Jiaganj,40,0,,,TRUE
9618,Parbatipur,80,0,,,TRUE
9619,Berhampore,20,0,,,TRUE
9620,Murshidabad,20,0,,,TRUE
9621,Jiayuguan,20,0,,,TRUE
9622,Nagqu,20,0,,,TRUE
9623,Kalchini,80,0,,,TRUE
9624,,20,0,,,TRUE
9625,,40,0,,,TRUE
9626,Balichak,20,0,,,TRUE
9627,,20,0,,,
9628,Chhannamadar,20,0,,,TRUE
9629,Balurghat,80,0,,,TRUE
9630,,40,0,,,TRUE
9631,Ghatal,40,0,,,TRUE
9632,Cooch Behar,20,0,,,TRUE
9633,Daspur,20,0,,,
9634,Lhasa,160,0,,,TRUE
9635,Bazarsau,20,0,,,TRUE
9636,,20,0,,,TRUE
9637,,20,0,,,TRUE
9638,Katwa,40,0,,,TRUE
9639,Bodorganj,20,0,,,TRUE
9640,Mohanpur,20,0,,,TRUE
9641,,20,0,,,TRUE
9642,,20,0,,,TRUE
9643,,20,0,,,
9644,,20,0,,,
9645,,20,0,,,TRUE
9646,Paglapeer,20,0,,,TRUE
9647,Cooch Behar,40,0,,,TRUE
9648,Plassey,80,0,,,TRUE
9649,,20,0,,,TRUE
9650,Rajshahi,40,0,,,TRUE
9651,Birampur,40,0,,,TRUE
9652,Khanakul,20,0,,,TRUE
9653,Tamluk,20,0,,,TRUE
9654,,40,0,,,TRUE
9655,Panskura,20,0,,,TRUE
9656,Notun Digha,20,0,,,TRUE
9657,Rangpur,20,0,,,TRUE
9658,,20,0,,,TRUE
9659,Bhagabanpur,20,0,,,TRUE
9660,Alipurduar,320,0,,,TRUE
9661,,20,0,,,TRUE
9662,Nawada,20,0,,,TRUE
9663,Pagla Chandi,20,0,,,TRUE
9664,Dashghara,20,0,,,TRUE
9665,,20,0,,,TRUE
9666,,20,0,,,TRUE
9667,Hakimpur,80,0,,,TRUE
9668,Jiuquan,40,0,,,TRUE
9669,,20,0,,,TRUE
9670,,20,0,,,TRUE
9671,Tarkeshwar,20,0,,,TRUE
9672,,40,0,,,TRUE
9673,,20,0,,,TRUE
9674,,40,0,,,TRUE
9675,,20,0,,,TRUE
9676,,20,0,,,TRUE
9677,Dinhata,80,0,,,TRUE
9678,Joypurhat,80,0,,,TRUE
9679,Mayna,20,0,,,TRUE
9680,Chita,20,0,,,TRUE
9681,,20,0,,,TRUE
9682,Naogaon,40,0,,,TRUE
9683,,20,0,,,TRUE
9684,Lalmonirhat,20,0,,,TRUE
9685,,20,0,,,TRUE
9686,,20,0,,,
9687,Bethuadahari,40,0,,,TRUE
9688,Jalpai Purba,20,0,,,
9689,Baneshwar,20,0,,,TRUE
9690,Contai,20,0,,,TRUE
9691,Kolkata,20,0,,,TRUE
9692,Nabadwip,80,0,,,TRUE
9693,,20,0,,,TRUE
9694,Tufanganj,20,0,,,TRUE
9695,Kulaghat,20,0,,,TRUE
9696,,20,0,,,TRUE
9697,Karimpur,80,0,,,TRUE
9698,Kalna,40,0,,,TRUE
9699,Mahishadal,20,0,,,TRUE
9700,Pirganj,20,0,,,TRUE
9701,Pandua,160,0,,,TRUE
9702,Bagha,20,0,,,TRUE
9703,Masat,40,0,,,TRUE
9704,Madhnagar,20,0,,,TRUE
9705,Belpukur,20,0,,,TRUE
9706,Meherpur,40,0,,,TRUE
9707,Krishnanagar,20,0,,,TRUE
9708,Andhari jhar,20,0,,,
9709,Tilai,20,0,,,
9710,Ghoraghat,20,0,,,TRUE
9711,Shantipur,40,0,,,TRUE
9712,Naldanga,20,0,,,TRUE
9713,Mujibnogor,20,0,,,TRUE
9714,Chapra,20,0,,,TRUE
9715,,20,0,,,TRUE
9716,,20,0,,,TRUE
9717,?????,80,0,,,TRUE
9718,Kushtia,20,0,,,TRUE
9719,Bangasonahat,20,0,,,TRUE
9720,,20,0,,,
9721,Kurigram,40,0,,,TRUE
9722,Ulipur,20,0,,,TRUE
9723,Sundarganj,20,0,,,TRUE
9724,Badkulla,20,0,,,TRUE
9725,Balagarh,20,0,,,TRUE
9726,Bogura,20,0,,,TRUE
9727,Gossaigaon,40,0,,,TRUE
9728,Kamarpara Rail,20,0,,,
9729,Haldia,160,0,,,TRUE
9730,Aria,20,0,,,TRUE
9731,,20,0,,,
9732,Gaibandha,20,0,,,TRUE
9733,Ranaghat,40,0,,,TRUE
9734,Chakdaha,160,0,,,TRUE
9735,Bagula,20,0,,,TRUE
9736,Sabdalpur,20,0,,,TRUE
9737,Chilmari,20,0,,,TRUE
9738,Bheramara,80,0,,,TRUE
9739,Dhubri,20,0,,,TRUE
9740,,40,0,,,TRUE
9741,Chuadanga,20,0,,,TRUE
9742,Haringhata,20,0,,,TRUE
9743,Darsana,20,0,,,TRUE
9744,Sonatala,20,0,,,TRUE
9745,Ishurdi,80,0,,,TRUE
9746,,20,0,,,TRUE
9747,Kulpi,20,0,,,TRUE
9748,Kakdwip,20,0,,,TRUE
9749,Alamdanga,40,0,,,TRUE
9750,,20,0,,,TRUE
9751,Saghatta,20,0,,,TRUE
9752,,40,0,,,TRUE
9753,,20,0,,,
9754,???????,40,0,,,TRUE
9755,Barkhada,40,0,,,TRUE
9756,Jaynagar Majilpur,20,0,,,TRUE
9757,,20,0,,,TRUE
9758,Singrimari,40,0,,,TRUE
9759,Bogra,40,0,,,TRUE
9760,Habra,40,0,,,TRUE
9761,Sariakandi,20,0,,,TRUE
9762,Hatisala,20,0,,,TRUE
9763,,20,0,,,TRUE
9764,Bahadurabad,20,0,,,
9765,Sondalia,20,0,,,TRUE
9766,Mankachar,80,0,,,TRUE
9767,Jhaudia,20,0,,,TRUE
9768,Bilasipara,20,0,,,TRUE
9769,Pabna,20,0,,,TRUE
9770,Alampur,20,0,,,TRUE
9771,Hariakunda,80,0,,,TRUE
9772,Bangala,20,0,,,TRUE
9773,Bangaon,20,0,,,TRUE
9774,,20,0,,,TRUE
9775,,20,0,,,TRUE
9776,Gaighata,20,0,,,TRUE
9777,,40,0,,,TRUE
9778,Islampur-????????,20,0,,,TRUE
9779,Chandaikona,20,0,,,TRUE
9780,Sirajganj,20,0,,,TRUE
9781,Kotchadpur,20,0,,,TRUE
9782,,20,0,,,
9783,Mahmudpur,20,0,,,TRUE
9784,Benapole,40,0,,,TRUE
9785,Lakhipur,20,0,,,TRUE
9786,N/A ,20,0,,,
9787,,20,0,,,TRUE
9788,Bhangura,20,0,,,TRUE
9789,Baduria,20,0,,,TRUE
9790,Canning,20,0,,,TRUE
9791,Chanpur,20,0,,,TRUE
9792,,20,0,,,
9793,,20,0,,,
9794,Gunaritala,40,0,,,TRUE
9795,Salanga,20,0,,,TRUE
9796,Ataikula,20,0,,,TRUE
9797,,20,0,,,TRUE
9798,Khoksha,20,0,,,TRUE
9799,Basirhat,20,0,,,TRUE
9800,Shailkupa,20,0,,,TRUE
9801,Bongaigaon,320,0,,,TRUE
9802,Jhenaidah,20,0,,,TRUE
9803,Swarupnagar,20,0,,,TRUE
9804,,20,0,,,
9805,,20,0,,,TRUE
9806,Shankarpur,40,0,,,TRUE
9807,Sujanagar,40,0,,,TRUE
9808,????????,20,0,,,TRUE
9809,Behula,20,0,,,TRUE
9810,,20,0,,,
9811,,40,0,,,TRUE
9812,Garadaha,20,0,,,TRUE
9813,,20,0,,,
9814,Hajirbagh,20,0,,,TRUE
9815,?????,20,0,,,TRUE
9816,,20,0,,,TRUE
9817,Jamalpur,20,0,,,TRUE
9818,Tura,40,0,,,TRUE
9819,Sarishabari,20,0,,,TRUE
9820,Jessore,20,0,,,TRUE
9821,,20,0,,,TRUE
9822,Taki,80,0,,,TRUE
9823,Sakhipur,20,0,,,TRUE
9824,,20,0,,,TRUE
9825,Hariharnagar,20,0,,,TRUE
9826,Bera,40,0,,,TRUE
9827,Gosaba,20,0,,,TRUE
9828,Dhanbari,20,0,,,TRUE
9829,Satkhira,40,0,,,TRUE
9830,,20,0,,,TRUE
9831,Kashinathpur,20,0,,,TRUE
9832,Magura,20,0,,,TRUE
9833,??????????,20,0,,,TRUE
9834,Goalpara,160,0,,,TRUE
9835,Bhuapur,20,0,,,TRUE
9836,Manirampur,20,0,,,TRUE
9837,Golabari,20,0,,,
9838,Masundia,20,0,,,
9839,Majidpur,20,0,,,TRUE
9840,,20,0,,,
9841,Krishnai,160,0,,,TRUE
9842,Nalitabari,20,0,,,TRUE
9843,,20,0,,,TRUE
9844,,20,0,,,
9845,Tangail,20,0,,,TRUE
9846,Rajbari,20,0,,,TRUE
9847,Mirkutia,20,0,,,
9848,Pirojpur,20,0,,,TRUE
9849,Noapara,80,0,,,TRUE
9850,Dhara,20,0,,,TRUE
9851,Narail,20,0,,,TRUE
9852,Muktagacha,20,0,,,TRUE
9853,Haluaghat,20,0,,,TRUE
9854,Delduar,20,0,,,
9855,Barpeta,20,0,,,TRUE
9856,,20,0,,,
9857,,20,0,,,TRUE
9858,Phultala,40,0,,,TRUE
9859,Paikgacha,20,0,,,TRUE
9860,,20,0,,,TRUE
9861,Williamnagar,80,0,,,TRUE
9862,Phulpur,40,0,,,TRUE
9863,Khulna,40,0,,,TRUE
9864,Phulbaria,20,0,,,TRUE
9865,Faridpur,20,0,,,TRUE
9866,Mymensingh,20,0,,,TRUE
9867,Buraich,20,0,,,TRUE
9868,Manikgonj,20,0,,,TRUE
9869,Tarakanda,20,0,,,TRUE
9870,,80,0,,,TRUE
9871,Trishal,20,0,,,TRUE
9872,Dhaka,20,0,,,TRUE
9873,Sontoli,20,0,,,TRUE
9874,Jaigir,20,0,,,TRUE
9875,Bohori,20,0,,,TRUE
9876,,20,0,,,
9877,Gouripur,20,0,,,TRUE
9878,Rampur,20,0,,,TRUE
9879,Susung Durgapur,20,0,,,TRUE
9880,Bhaluka,80,0,,,TRUE
9881,Muksudpur,20,0,,,
9882,Mongla,40,0,,,TRUE
9883,,20,0,,,TRUE
9884,,20,0,,,TRUE
9885,Gafargaon,20,0,,,TRUE
9886,Gopalganj,40,0,,,TRUE
9887,Barahit,20,0,,,TRUE
9888,,20,0,,,
9889,Nalbari,80,0,,,TRUE
9890,Char Algi,20,0,,,TRUE
9891,Bagerhat,20,0,,,TRUE
9892,,20,0,,,
9893,Netrokona,20,0,,,TRUE
9894,Rajoir,20,0,,,TRUE
9895,,20,0,,,TRUE
9896,Chitalmari,20,0,,,TRUE
9897,Kutalipara,20,0,,,TRUE
9898,Kalmakanda,20,0,,,TRUE
9899,Shibchar,20,0,,,TRUE
9900,Hossainpur,20,0,,,TRUE
9901,Pakundia,20,0,,,TRUE
9902,Madaripur,20,0,,,TRUE
9903,Azara,320,0,,,TRUE
9904,????????,20,0,,,TRUE
9905,Kishoreganj,20,0,,,TRUE
9906,Nongstoin,40,0,,,TRUE
9907,Mondoldia,20,0,,,TRUE
9908,Swarupkathi,20,0,,,TRUE
9909,Singdha,20,0,,,
9910,Mohanganj,20,0,,,TRUE
9911,Tarail,20,0,,,TRUE
9912,Gournadi,20,0,,,TRUE
9913,Borodol Bug Bari Ultar Para,20,0,,,TRUE
9914,Katiadi,20,0,,,TRUE
9915,Guwahati,80,0,,,TRUE
9916,Shariatpur,20,0,,,TRUE
9917,Dakshin Badal,20,0,,,TRUE
9918,,20,0,,,TRUE
9919,Bhandaria,20,0,,,TRUE
9920,Jamalganj,20,0,,,TRUE
9921,Nikli,20,0,,,TRUE
9922,,20,0,,,TRUE
9923,Jhalokati,40,0,,,TRUE
9924,Brahmanbaria,20,0,,,TRUE
9925,,20,0,,,TRUE
9926,,20,0,,,TRUE
9927,,20,0,,,TRUE
9928,,20,0,,,TRUE
9929,Mangaldoi,160,0,,,TRUE
9930,Gazaria,20,0,,,TRUE
9931,Zhangye,20,0,,,TRUE
9932,,20,0,,,
9933,Homna,20,0,,,TRUE
9934,Muladi,20,0,,,TRUE
9935,Barisal,40,0,,,TRUE
9936,,20,0,,,TRUE
9937,Kharupetia,20,0,,,TRUE
9938,Comilla,20,0,,,TRUE
9939,Jorabat,40,0,,,TRUE
9940,Mairang,20,0,,,TRUE
9941,Sunamganj District,20,0,,,TRUE
9942,,20,0,,,
9943,,20,0,,,TRUE
9944,Austagram,20,0,,,TRUE
9945,Patuakhali,40,0,,,TRUE
9946,Nabinagar,20,0,,,TRUE
9947,Haimchar,20,0,,,
9948,,20,0,,,TRUE
9949,Shibpur,20,0,,,TRUE
9950,,20,0,,,TRUE
9951,Baniachong,20,0,,,TRUE
9952,Lakhai,20,0,,,TRUE
9953,Nasirnagar,40,0,,,TRUE
9954,,20,0,,,TRUE
9955,Shillong,20,0,,,TRUE
9956,Sumer Village,20,0,,,TRUE
9957,Shahbazpur Town,20,0,,,TRUE
9958,Lakshmipur,20,0,,,TRUE
9959,Bede polli,20,0,,,
9960,Golkhali,20,0,,,TRUE
9961,Bhola,20,0,,,TRUE
9962,Dhing,20,0,,,TRUE
9963,Chhatak Bazaar,20,0,,,TRUE
9964,Dular Bazar,20,0,,,TRUE
9965,Shahiji Bazar,20,0,,,TRUE
9966,Bholaganj,20,0,,,TRUE
9967,,20,0,,,TRUE
9968,Payalgacha,20,0,,,
9969,Habiganj,40,0,,,TRUE
9970,Madhabpur,20,0,,,TRUE
9971,Kasba,20,0,,,TRUE
9972,Shashaia,20,0,,,
9973,Meher,20,0,,,TRUE
9974,,20,0,,,TRUE
9975,Agartala,40,0,,,TRUE
9976,Marigaon,160,0,,,TRUE
9977,Shaistaganj,20,0,,,TRUE
9978,???????,20,0,,,TRUE
9979,???????? - Biswanath,20,0,,,TRUE
9980,,20,0,,,TRUE
9981,,20,0,,,
9982,Sylhet,20,0,,,TRUE
9983,Sadipur,20,0,,,TRUE
9984,,20,0,,,TRUE
9985,Lalmohan,20,0,,,TRUE
9986,Bisalgarh,80,0,,,TRUE
9987,Noakhali,20,0,,,TRUE
9988,,20,0,,,
9989,Tezpur,160,0,,,TRUE
9990,,20,0,,,TRUE
9991,Moulvibazar,20,0,,,TRUE
9992,Nagaon,160,0,,,TRUE
9993,,20,0,,,
9994,Charfasson,20,0,,,TRUE
9995,,20,0,,,
9996,Jowai,80,0,,,TRUE
9997,Sreemangal,20,0,,,TRUE
9998,,20,0,,,TRUE
9999,,20,0,,,
10000,Daganbhuiyan,20,0,,,TRUE
10001,Samaguri,20,0,,,TRUE
10002,Udaipur,80,0,,,TRUE
10003,,20,0,,,TRUE
10004,,20,0,,,
10005,Komolgonj,20,0,,,TRUE
10006,,20,0,,,
10007,Charkhai,20,0,,,
10008,Kuwarital,80,0,,,TRUE
10009,Kulaura,20,0,,,TRUE
10010,,20,0,,,
10011,,20,0,,,
10012,Beanibazar,20,0,,,TRUE
10013,Feni,20,0,,,TRUE
10014,,20,0,,,TRUE
10015,,20,0,,,TRUE
10016,Kailashahar,20,0,,,TRUE
10017,Bishwanath Charaili,160,0,,,TRUE
10018,Ambasa,40,0,,,TRUE
10019,,20,0,,,TRUE
10020,Barlekha,40,0,,,TRUE
10021,Zakiganj,20,0,,,TRUE
10022,Hojai,40,0,,,TRUE
10023,,20,0,,,TRUE
10024,,20,0,,,TRUE
10025,Dharmanagar,80,0,,,TRUE
10026,???????????,20,0,,,TRUE
10027,Pathar Kandi,20,0,,,TRUE
10028,Lanka,80,0,,,TRUE
10029,,20,0,,,TRUE
10030,BRAC Poultry Farm,20,0,,,TRUE
10031,????????,20,0,,,TRUE
10032,Sabroom,20,0,,,TRUE
10033,Badarpur,20,0,,,TRUE
10034,Ramkrishna Nagar,20,0,,,TRUE
10035,Chattogram,20,0,,,TRUE
10036,Hailakandi,20,0,,,TRUE
10037,,20,0,,,
10038,Matiranga,20,0,,,TRUE
10039,Lala,20,0,,,TRUE
10040,Lumding,40,0,,,TRUE
10041,Silchar,40,0,,,TRUE
10042,Khagrachhari,20,0,,,TRUE
10043,Dighinala,20,0,,,TRUE
10044,Udharbond,20,0,,,TRUE
10045,North Lakhimpur,320,0,,,TRUE
10046,Raujan,20,0,,,TRUE
10047,Diphu,80,0,,,TRUE
10048,,20,0,,,TRUE
10049,Kolasib,80,0,,,TRUE
10050,Lakhipur,20,0,,,TRUE
10051,,20,0,,,TRUE
10052,,20,0,,,TRUE
10053,,20,0,,,TRUE
10054,Jiribam,20,0,,,TRUE
10055,??????????,20,0,,,TRUE
10056,Golaghat,40,0,,,TRUE
10057,Jinchang,20,0,,,TRUE
10058,Banshkhali,20,0,,,TRUE
10059,?????????,20,0,,,
10060,Dimapur,160,0,,,TRUE
10061,Satkania,20,0,,,TRUE
10062,Jorhat,320,0,,,TRUE
10063,Aizawl,20,0,,,TRUE
10064,Keochia,20,0,,,TRUE
10065,,20,0,,,TRUE
10066,,20,0,,,TRUE
10067,,20,0,,,
10068,Titabor,160,0,,,TRUE
10069,Chakaria,20,0,,,TRUE
10070,Bandarban,20,0,,,TRUE
10071,???????? Maheskhali,20,0,,,TRUE
10072,???? Ramu,20,0,,,TRUE
10073,??????-Idgaon,40,0,,,TRUE
10074,Dibrugarh,80,0,,,TRUE
10075,Wokha,40,0,,,TRUE
10076,Kohima,160,0,,,TRUE
10077,Ukhia-??????,20,0,,,TRUE
10078,Nazira,160,0,,,TRUE
10079,,20,0,,,
10080,Mokokchung,80,0,,,TRUE
10081,Senapati,20,0,,,TRUE
10082,Nhilla,20,0,,,TRUE
10083,Minqin,40,0,,,TRUE
10084,Imphal,320,0,,,TRUE
10085,???????,80,0,,,TRUE
10086,LAMKA,80,0,,,TRUE
10087,Sonari,160,0,,,TRUE
10088,Wuwei,20,0,,,TRUE
10089,Tinsukia,80,0,,,TRUE
10090,Teknaf,20,0,,,TRUE
10091,Huangjiazhai,160,0,,,TRUE
10092,Thoubal,2560,0,,,TRUE
10093,Duliajan,40,0,,,TRUE
10094,Saikhoa Ghat,20,0,,,TRUE
10095,Moran,20,0,,,TRUE
10096,Pengjiazhai,640,0,,,TRUE
10097,Xining,20,0,,,TRUE
10098,Ukhrul,80,0,,,TRUE
10099,Digboi,20,0,,,TRUE
10100,Paletwa,20,0,,,TRUE
10101,Margherita,80,0,,,TRUE
10102,Rathedaung,20,0,,,TRUE
10103,Kyauktaw,20,0,,,TRUE
10104,Sittwe,20,0,,,TRUE
10105,,20,0,,,TRUE
10106,,20,0,,,TRUE
10107,Mrauk U,20,0,,,TRUE
10108,Pauktaw,20,0,,,TRUE
10109,Manzhouli,20,0,,,TRUE
